date/time: .03/05/2018.12:36 p.m.
Run 1

time	V
13.069000	6.574867E+0
13.070000	6.579891E+0
13.071000	6.589939E+0
13.072000	6.589939E+0
13.073000	6.610036E+0
13.074000	6.605012E+0
13.075000	6.592451E+0
13.076000	6.574867E+0
13.077000	6.562306E+0
13.078000	6.547234E+0
13.079000	6.517089E+0
13.080000	6.496993E+0
13.081000	6.486944E+0
13.082000	6.474384E+0
13.083000	6.456799E+0
13.084000	6.446751E+0
13.085000	6.436703E+0
13.086000	6.434191E+0
13.087000	6.429167E+0
13.088000	6.436703E+0
13.089000	6.454287E+0
13.090000	6.476896E+0
13.091000	6.484432E+0
13.092000	6.491968E+0
13.093000	6.522113E+0
13.094000	6.542210E+0
13.095000	6.547234E+0
13.096000	6.567331E+0
13.097000	6.579891E+0
13.098000	6.594963E+0
13.099000	6.599988E+0
13.100000	6.597475E+0
13.101000	6.597475E+0
13.102000	6.594963E+0
13.103000	6.572355E+0
13.104000	6.559794E+0
13.105000	6.549746E+0
13.106000	6.547234E+0
13.107000	6.537186E+0
13.108000	6.527137E+0
13.109000	6.524625E+0
13.110000	6.514577E+0
13.111000	6.499505E+0
13.112000	6.484432E+0
13.113000	6.499505E+0
13.114000	6.494480E+0
13.115000	6.491968E+0
13.116000	6.484432E+0
13.117000	6.481920E+0
13.118000	6.476896E+0
13.119000	6.469360E+0
13.120000	6.464336E+0
13.121000	6.474384E+0
13.122000	6.474384E+0
13.123000	6.469360E+0
13.124000	6.481920E+0
13.125000	6.496993E+0
13.126000	6.522113E+0
13.127000	6.534674E+0
13.128000	6.554770E+0
13.129000	6.572355E+0
13.130000	6.587427E+0
13.131000	6.592451E+0
13.132000	6.592451E+0
13.133000	6.602500E+0
13.134000	6.602500E+0
13.135000	6.592451E+0
13.136000	6.592451E+0
13.137000	6.584915E+0
13.138000	6.572355E+0
13.139000	6.557282E+0
13.140000	6.542210E+0
13.141000	6.527137E+0
13.142000	6.502017E+0
13.143000	6.476896E+0
13.144000	6.454287E+0
13.145000	6.444239E+0
13.146000	6.441727E+0
13.147000	6.436703E+0
13.148000	6.434191E+0
13.149000	6.441727E+0
13.150000	6.459311E+0
13.151000	6.466848E+0
13.152000	6.476896E+0
13.153000	6.502017E+0
13.154000	6.517089E+0
13.155000	6.527137E+0
13.156000	6.549746E+0
13.157000	6.562306E+0
13.158000	6.574867E+0
13.159000	6.579891E+0
13.160000	6.582403E+0
13.161000	6.579891E+0
13.162000	6.582403E+0
13.163000	6.567331E+0
13.164000	6.559794E+0
13.165000	6.559794E+0
13.166000	6.562306E+0
13.167000	6.554770E+0
13.168000	6.554770E+0
13.169000	6.559794E+0
13.170000	6.544722E+0
13.171000	6.537186E+0
13.172000	6.519601E+0
13.173000	6.522113E+0
13.174000	6.509553E+0
13.175000	6.502017E+0
13.176000	6.494480E+0
13.177000	6.484432E+0
13.178000	6.484432E+0
13.179000	6.474384E+0
13.180000	6.466848E+0
13.181000	6.469360E+0
13.182000	6.471872E+0
13.183000	6.466848E+0
13.184000	6.474384E+0
13.185000	6.476896E+0
13.186000	6.491968E+0
13.187000	6.502017E+0
13.188000	6.522113E+0
13.189000	6.539698E+0
13.190000	6.559794E+0
13.191000	6.569843E+0
13.192000	6.584915E+0
13.193000	6.605012E+0
13.194000	6.617572E+0
13.195000	6.617572E+0
13.196000	6.610036E+0
13.197000	6.605012E+0
13.198000	6.599988E+0
13.199000	6.574867E+0
13.200000	6.557282E+0
13.201000	6.547234E+0
13.202000	6.529649E+0
13.203000	6.499505E+0
13.204000	6.481920E+0
13.205000	6.474384E+0
13.206000	6.466848E+0
13.207000	6.454287E+0
13.208000	6.451775E+0
13.209000	6.456799E+0
13.210000	6.466848E+0
13.211000	6.469360E+0
13.212000	6.469360E+0
13.213000	6.489456E+0
13.214000	6.504529E+0
13.215000	6.514577E+0
13.216000	6.519601E+0
13.217000	6.532162E+0
13.218000	6.544722E+0
13.219000	6.547234E+0
13.220000	6.559794E+0
13.221000	6.567331E+0
13.222000	6.567331E+0
13.223000	6.564819E+0
13.224000	6.564819E+0
13.225000	6.567331E+0
13.226000	6.567331E+0
13.227000	6.572355E+0
13.228000	6.567331E+0
13.229000	6.564819E+0
13.230000	6.569843E+0
13.231000	6.557282E+0
13.232000	6.544722E+0
13.233000	6.544722E+0
13.234000	6.532162E+0
13.235000	6.522113E+0
13.236000	6.514577E+0
13.237000	6.507041E+0
13.238000	6.502017E+0
13.239000	6.486944E+0
13.240000	6.476896E+0
13.241000	6.474384E+0
13.242000	6.469360E+0
13.243000	6.454287E+0
13.244000	6.449263E+0
13.245000	6.451775E+0
13.246000	6.461824E+0
13.247000	6.479408E+0
13.248000	6.494480E+0
13.249000	6.524625E+0
13.250000	6.542210E+0
13.251000	6.554770E+0
13.252000	6.569843E+0
13.253000	6.587427E+0
13.254000	6.602500E+0
13.255000	6.607524E+0
13.256000	6.610036E+0
13.257000	6.615060E+0
13.258000	6.607524E+0
13.259000	6.587427E+0
13.260000	6.574867E+0
13.261000	6.557282E+0
13.262000	6.542210E+0
13.263000	6.514577E+0
13.264000	6.507041E+0
13.265000	6.504529E+0
13.266000	6.494480E+0
13.267000	6.489456E+0
13.268000	6.479408E+0
13.269000	6.471872E+0
13.270000	6.474384E+0
13.271000	6.464336E+0
13.272000	6.464336E+0
13.273000	6.484432E+0
13.274000	6.489456E+0
13.275000	6.502017E+0
13.276000	6.507041E+0
13.277000	6.519601E+0
13.278000	6.527137E+0
13.279000	6.524625E+0
13.280000	6.532162E+0
13.281000	6.547234E+0
13.282000	6.554770E+0
13.283000	6.557282E+0
13.284000	6.554770E+0
13.285000	6.564819E+0
13.286000	6.569843E+0
13.287000	6.564819E+0
13.288000	6.564819E+0
13.289000	6.564819E+0
13.290000	6.572355E+0
13.291000	6.572355E+0
13.292000	6.567331E+0
13.293000	6.579891E+0
13.294000	6.577379E+0
13.295000	6.557282E+0
13.296000	6.544722E+0
13.297000	6.532162E+0
13.298000	6.509553E+0
13.299000	6.494480E+0
13.300000	6.481920E+0
13.301000	6.471872E+0
13.302000	6.469360E+0
13.303000	6.459311E+0
13.304000	6.444239E+0
13.305000	6.446751E+0
13.306000	6.454287E+0
13.307000	6.474384E+0
13.308000	6.481920E+0
13.309000	6.507041E+0
13.310000	6.527137E+0
13.311000	6.532162E+0
13.312000	6.549746E+0
13.313000	6.572355E+0
13.314000	6.582403E+0
13.315000	6.587427E+0
13.316000	6.597475E+0
13.317000	6.602500E+0
13.318000	6.602500E+0
13.319000	6.599988E+0
13.320000	6.594963E+0
13.321000	6.582403E+0
13.322000	6.574867E+0
13.323000	6.549746E+0
13.324000	6.529649E+0
13.325000	6.519601E+0
13.326000	6.504529E+0
13.327000	6.499505E+0
13.328000	6.491968E+0
13.329000	6.484432E+0
13.330000	6.491968E+0
13.331000	6.484432E+0
13.332000	6.486944E+0
13.333000	6.491968E+0
13.334000	6.494480E+0
13.335000	6.494480E+0
13.336000	6.496993E+0
13.337000	6.504529E+0
13.338000	6.509553E+0
13.339000	6.514577E+0
13.340000	6.517089E+0
13.341000	6.527137E+0
13.342000	6.532162E+0
13.343000	6.532162E+0
13.344000	6.529649E+0
13.345000	6.542210E+0
13.346000	6.547234E+0
13.347000	6.554770E+0
13.348000	6.569843E+0
13.349000	6.582403E+0
13.350000	6.597475E+0
13.351000	6.594963E+0
13.352000	6.587427E+0
13.353000	6.594963E+0
13.354000	6.589939E+0
13.355000	6.569843E+0
13.356000	6.552258E+0
13.357000	6.552258E+0
13.358000	6.534674E+0
13.359000	6.524625E+0
13.360000	6.507041E+0
13.361000	6.491968E+0
13.362000	6.484432E+0
13.363000	6.461824E+0
13.364000	6.449263E+0
13.365000	6.454287E+0
13.366000	6.454287E+0
13.367000	6.461824E+0
13.368000	6.466848E+0
13.369000	6.486944E+0
13.370000	6.507041E+0
13.371000	6.517089E+0
13.372000	6.524625E+0
13.373000	6.549746E+0
13.374000	6.564819E+0
13.375000	6.572355E+0
13.376000	6.589939E+0
13.377000	6.597475E+0
13.378000	6.610036E+0
13.379000	6.605012E+0
13.380000	6.592451E+0
13.381000	6.589939E+0
13.382000	6.574867E+0
13.383000	6.557282E+0
13.384000	6.539698E+0
13.385000	6.542210E+0
13.386000	6.542210E+0
13.387000	6.527137E+0
13.388000	6.514577E+0
13.389000	6.514577E+0
13.390000	6.507041E+0
13.391000	6.507041E+0
13.392000	6.504529E+0
13.393000	6.514577E+0
13.394000	6.514577E+0
13.395000	6.499505E+0
13.396000	6.499505E+0
13.397000	6.491968E+0
13.398000	6.496993E+0
13.399000	6.499505E+0
13.400000	6.504529E+0
13.401000	6.507041E+0
13.402000	6.509553E+0
13.403000	6.514577E+0
13.404000	6.512065E+0
13.405000	6.527137E+0
13.406000	6.544722E+0
13.407000	6.559794E+0
13.408000	6.567331E+0
13.409000	6.569843E+0
13.410000	6.582403E+0
13.411000	6.582403E+0
13.412000	6.584915E+0
13.413000	6.594963E+0
13.414000	6.599988E+0
13.415000	6.594963E+0
13.416000	6.587427E+0
13.417000	6.574867E+0
13.418000	6.562306E+0
13.419000	6.534674E+0
13.420000	6.522113E+0
13.421000	6.514577E+0
13.422000	6.494480E+0
13.423000	6.484432E+0
13.424000	6.469360E+0
13.425000	6.466848E+0
13.426000	6.461824E+0
13.427000	6.459311E+0
13.428000	6.461824E+0
13.429000	6.471872E+0
13.430000	6.491968E+0
13.431000	6.507041E+0
13.432000	6.524625E+0
13.433000	6.544722E+0
13.434000	6.552258E+0
13.435000	6.559794E+0
13.436000	6.562306E+0
13.437000	6.572355E+0
13.438000	6.584915E+0
13.439000	6.584915E+0
13.440000	6.577379E+0
13.441000	6.587427E+0
13.442000	6.582403E+0
13.443000	6.572355E+0
13.444000	6.557282E+0
13.445000	6.559794E+0
13.446000	6.547234E+0
13.447000	6.539698E+0
13.448000	6.534674E+0
13.449000	6.534674E+0
13.450000	6.537186E+0
13.451000	6.519601E+0
13.452000	6.517089E+0
13.453000	6.512065E+0
13.454000	6.512065E+0
13.455000	6.509553E+0
13.456000	6.502017E+0
13.457000	6.507041E+0
13.458000	6.502017E+0
13.459000	6.496993E+0
13.460000	6.486944E+0
13.461000	6.491968E+0
13.462000	6.496993E+0
13.463000	6.496993E+0
13.464000	6.502017E+0
13.465000	6.512065E+0
13.466000	6.519601E+0
13.467000	6.527137E+0
13.468000	6.539698E+0
13.469000	6.544722E+0
13.470000	6.564819E+0
13.471000	6.574867E+0
13.472000	6.584915E+0
13.473000	6.592451E+0
13.474000	6.612548E+0
13.475000	6.607524E+0
13.476000	6.594963E+0
13.477000	6.584915E+0
13.478000	6.574867E+0
13.479000	6.564819E+0
13.480000	6.544722E+0
13.481000	6.539698E+0
13.482000	6.519601E+0
13.483000	6.494480E+0
13.484000	6.476896E+0
13.485000	6.469360E+0
13.486000	6.469360E+0
13.487000	6.466848E+0
13.488000	6.474384E+0
13.489000	6.479408E+0
13.490000	6.491968E+0
13.491000	6.491968E+0
13.492000	6.502017E+0
13.493000	6.512065E+0
13.494000	6.527137E+0
13.495000	6.542210E+0
13.496000	6.549746E+0
13.497000	6.562306E+0
13.498000	6.564819E+0
13.499000	6.572355E+0
13.500000	6.562306E+0
13.501000	6.564819E+0
13.502000	6.562306E+0
13.503000	6.564819E+0
13.504000	6.552258E+0
13.505000	6.559794E+0
13.506000	6.562306E+0
13.507000	6.552258E+0
13.508000	6.544722E+0
13.509000	6.534674E+0
13.510000	6.534674E+0
13.511000	6.537186E+0
13.512000	6.544722E+0
13.513000	6.537186E+0
13.514000	6.537186E+0
13.515000	6.522113E+0
13.516000	6.514577E+0
13.517000	6.502017E+0
13.518000	6.504529E+0
13.519000	6.499505E+0
13.520000	6.499505E+0
13.521000	6.494480E+0
13.522000	6.484432E+0
13.523000	6.479408E+0
13.524000	6.474384E+0
13.525000	6.489456E+0
13.526000	6.502017E+0
13.527000	6.517089E+0
13.528000	6.529649E+0
13.529000	6.537186E+0
13.530000	6.554770E+0
13.531000	6.562306E+0
13.532000	6.574867E+0
13.533000	6.589939E+0
13.534000	6.605012E+0
13.535000	6.602500E+0
13.536000	6.605012E+0
13.537000	6.594963E+0
13.538000	6.584915E+0
13.539000	6.574867E+0
13.540000	6.552258E+0
13.541000	6.542210E+0
13.542000	6.524625E+0
13.543000	6.512065E+0
13.544000	6.499505E+0
13.545000	6.496993E+0
13.546000	6.484432E+0
13.547000	6.469360E+0
13.548000	6.469360E+0
13.549000	6.479408E+0
13.550000	6.486944E+0
13.551000	6.494480E+0
13.552000	6.502017E+0
13.553000	6.507041E+0
13.554000	6.517089E+0
13.555000	6.517089E+0
13.556000	6.532162E+0
13.557000	6.539698E+0
13.558000	6.554770E+0
13.559000	6.559794E+0
13.560000	6.552258E+0
13.561000	6.557282E+0
13.562000	6.552258E+0
13.563000	6.552258E+0
13.564000	6.544722E+0
13.565000	6.552258E+0
13.566000	6.559794E+0
13.567000	6.554770E+0
13.568000	6.547234E+0
13.569000	6.549746E+0
13.570000	6.549746E+0
13.571000	6.547234E+0
13.572000	6.549746E+0
13.573000	6.552258E+0
13.574000	6.549746E+0
13.575000	6.539698E+0
13.576000	6.522113E+0
13.577000	6.514577E+0
13.578000	6.512065E+0
13.579000	6.502017E+0
13.580000	6.494480E+0
13.581000	6.484432E+0
13.582000	6.474384E+0
13.583000	6.469360E+0
13.584000	6.464336E+0
13.585000	6.479408E+0
13.586000	6.491968E+0
13.587000	6.502017E+0
13.588000	6.507041E+0
13.589000	6.522113E+0
13.590000	6.537186E+0
13.591000	6.547234E+0
13.592000	6.572355E+0
13.593000	6.582403E+0
13.594000	6.597475E+0
13.595000	6.589939E+0
13.596000	6.579891E+0
13.597000	6.579891E+0
13.598000	6.579891E+0
13.599000	6.572355E+0
13.600000	6.564819E+0
13.601000	6.559794E+0
13.602000	6.534674E+0
13.603000	6.519601E+0
13.604000	6.504529E+0
13.605000	6.502017E+0
13.606000	6.496993E+0
13.607000	6.494480E+0
13.608000	6.481920E+0
13.609000	6.481920E+0
13.610000	6.484432E+0
13.611000	6.481920E+0
13.612000	6.491968E+0
13.613000	6.499505E+0
13.614000	6.514577E+0
13.615000	6.524625E+0
13.616000	6.529649E+0
13.617000	6.529649E+0
13.618000	6.527137E+0
13.619000	6.532162E+0
13.620000	6.539698E+0
13.621000	6.537186E+0
13.622000	6.539698E+0
13.623000	6.544722E+0
13.624000	6.534674E+0
13.625000	6.539698E+0
13.626000	6.539698E+0
13.627000	6.544722E+0
13.628000	6.547234E+0
13.629000	6.562306E+0
13.630000	6.567331E+0
13.631000	6.564819E+0
13.632000	6.564819E+0
13.633000	6.564819E+0
13.634000	6.557282E+0
13.635000	6.542210E+0
13.636000	6.539698E+0
13.637000	6.532162E+0
13.638000	6.524625E+0
13.639000	6.514577E+0
13.640000	6.494480E+0
13.641000	6.489456E+0
13.642000	6.476896E+0
13.643000	6.469360E+0
13.644000	6.461824E+0
13.645000	6.474384E+0
13.646000	6.481920E+0
13.647000	6.491968E+0
13.648000	6.502017E+0
13.649000	6.507041E+0
13.650000	6.522113E+0
13.651000	6.524625E+0
13.652000	6.542210E+0
13.653000	6.559794E+0
13.654000	6.579891E+0
13.655000	6.584915E+0
13.656000	6.587427E+0
13.657000	6.592451E+0
13.658000	6.584915E+0
13.659000	6.579891E+0
13.660000	6.562306E+0
13.661000	6.557282E+0
13.662000	6.544722E+0
13.663000	6.534674E+0
13.664000	6.522113E+0
13.665000	6.514577E+0
13.666000	6.507041E+0
13.667000	6.494480E+0
13.668000	6.486944E+0
13.669000	6.486944E+0
13.670000	6.494480E+0
13.671000	6.499505E+0
13.672000	6.509553E+0
13.673000	6.514577E+0
13.674000	6.524625E+0
13.675000	6.522113E+0
13.676000	6.519601E+0
13.677000	6.512065E+0
13.678000	6.514577E+0
13.679000	6.524625E+0
13.680000	6.514577E+0
13.681000	6.532162E+0
13.682000	6.519601E+0
13.683000	6.524625E+0
13.684000	6.517089E+0
13.685000	6.529649E+0
13.686000	6.544722E+0
13.687000	6.549746E+0
13.688000	6.557282E+0
13.689000	6.559794E+0
13.690000	6.567331E+0
13.691000	6.557282E+0
13.692000	6.564819E+0
13.693000	6.562306E+0
13.694000	6.572355E+0
13.695000	6.562306E+0
13.696000	6.547234E+0
13.697000	6.542210E+0
13.698000	6.524625E+0
13.699000	6.519601E+0
13.700000	6.512065E+0
13.701000	6.507041E+0
13.702000	6.491968E+0
13.703000	6.481920E+0
13.704000	6.466848E+0
13.705000	6.466848E+0
13.706000	6.474384E+0
13.707000	6.479408E+0
13.708000	6.491968E+0
13.709000	6.496993E+0
13.710000	6.507041E+0
13.711000	6.512065E+0
13.712000	6.534674E+0
13.713000	6.552258E+0
13.714000	6.574867E+0
13.715000	6.579891E+0
13.716000	6.577379E+0
13.717000	6.582403E+0
13.718000	6.574867E+0
13.719000	6.574867E+0
13.720000	6.562306E+0
13.721000	6.567331E+0
13.722000	6.544722E+0
13.723000	6.534674E+0
13.724000	6.522113E+0
13.725000	6.519601E+0
13.726000	6.512065E+0
13.727000	6.502017E+0
13.728000	6.509553E+0
13.729000	6.507041E+0
13.730000	6.517089E+0
13.731000	6.512065E+0
13.732000	6.512065E+0
13.733000	6.512065E+0
13.734000	6.507041E+0
13.735000	6.504529E+0
13.736000	6.507041E+0
13.737000	6.512065E+0
13.738000	6.517089E+0
13.739000	6.517089E+0
13.740000	6.509553E+0
13.741000	6.512065E+0
13.742000	6.504529E+0
13.743000	6.517089E+0
13.744000	6.514577E+0
13.745000	6.527137E+0
13.746000	6.539698E+0
13.747000	6.534674E+0
13.748000	6.544722E+0
13.749000	6.542210E+0
13.750000	6.552258E+0
13.751000	6.557282E+0
13.752000	6.579891E+0
13.753000	6.567331E+0
13.754000	6.577379E+0
13.755000	6.564819E+0
13.756000	6.554770E+0
13.757000	6.557282E+0
13.758000	6.544722E+0
13.759000	6.534674E+0
13.760000	6.522113E+0
13.761000	6.509553E+0
13.762000	6.486944E+0
13.763000	6.479408E+0
13.764000	6.464336E+0
13.765000	6.474384E+0
13.766000	6.476896E+0
13.767000	6.479408E+0
13.768000	6.481920E+0
13.769000	6.484432E+0
13.770000	6.499505E+0
13.771000	6.514577E+0
13.772000	6.532162E+0
13.773000	6.544722E+0
13.774000	6.552258E+0
13.775000	6.557282E+0
13.776000	6.554770E+0
13.777000	6.557282E+0
13.778000	6.567331E+0
13.779000	6.567331E+0
13.780000	6.564819E+0
13.781000	6.564819E+0
13.782000	6.542210E+0
13.783000	6.542210E+0
13.784000	6.524625E+0
13.785000	6.524625E+0
13.786000	6.524625E+0
13.787000	6.524625E+0
13.788000	6.524625E+0
13.789000	6.524625E+0
13.790000	6.514577E+0
13.791000	6.507041E+0
13.792000	6.517089E+0
13.793000	6.512065E+0
13.794000	6.522113E+0
13.795000	6.524625E+0
13.796000	6.514577E+0
13.797000	6.514577E+0
13.798000	6.504529E+0
13.799000	6.504529E+0
13.800000	6.504529E+0
13.801000	6.507041E+0
13.802000	6.499505E+0
13.803000	6.507041E+0
13.804000	6.496993E+0
13.805000	6.504529E+0
13.806000	6.507041E+0
13.807000	6.514577E+0
13.808000	6.529649E+0
13.809000	6.537186E+0
13.810000	6.559794E+0
13.811000	6.559794E+0
13.812000	6.574867E+0
13.813000	6.567331E+0
13.814000	6.582403E+0
13.815000	6.574867E+0
13.816000	6.569843E+0
13.817000	6.569843E+0
13.818000	6.544722E+0
13.819000	6.534674E+0
13.820000	6.514577E+0
13.821000	6.509553E+0
13.822000	6.489456E+0
13.823000	6.486944E+0
13.824000	6.481920E+0
13.825000	6.474384E+0
13.826000	6.474384E+0
13.827000	6.469360E+0
13.828000	6.471872E+0
13.829000	6.489456E+0
13.830000	6.504529E+0
13.831000	6.504529E+0
13.832000	6.519601E+0
13.833000	6.524625E+0
13.834000	6.532162E+0
13.835000	6.542210E+0
13.836000	6.547234E+0
13.837000	6.559794E+0
13.838000	6.564819E+0
13.839000	6.554770E+0
13.840000	6.552258E+0
13.841000	6.552258E+0
13.842000	6.537186E+0
13.843000	6.542210E+0
13.844000	6.534674E+0
13.845000	6.539698E+0
13.846000	6.529649E+0
13.847000	6.527137E+0
13.848000	6.514577E+0
13.849000	6.512065E+0
13.850000	6.524625E+0
13.851000	6.522113E+0
13.852000	6.534674E+0
13.853000	6.527137E+0
13.854000	6.527137E+0
13.855000	6.522113E+0
13.856000	6.512065E+0
13.857000	6.504529E+0
13.858000	6.509553E+0
13.859000	6.504529E+0
13.860000	6.496993E+0
13.861000	6.499505E+0
13.862000	6.491968E+0
13.863000	6.502017E+0
13.864000	6.484432E+0
13.865000	6.499505E+0
13.866000	6.502017E+0
13.867000	6.512065E+0
13.868000	6.527137E+0
13.869000	6.544722E+0
13.870000	6.552258E+0
13.871000	6.557282E+0
13.872000	6.564819E+0
13.873000	6.562306E+0
13.874000	6.577379E+0
13.875000	6.574867E+0
13.876000	6.574867E+0
13.877000	6.564819E+0
13.878000	6.547234E+0
13.879000	6.537186E+0
13.880000	6.534674E+0
13.881000	6.532162E+0
13.882000	6.507041E+0
13.883000	6.502017E+0
13.884000	6.489456E+0
13.885000	6.476896E+0
13.886000	6.474384E+0
13.887000	6.476896E+0
13.888000	6.481920E+0
13.889000	6.489456E+0
13.890000	6.496993E+0
13.891000	6.502017E+0
13.892000	6.517089E+0
13.893000	6.512065E+0
13.894000	6.527137E+0
13.895000	6.537186E+0
13.896000	6.552258E+0
13.897000	6.557282E+0
13.898000	6.557282E+0
13.899000	6.549746E+0
13.900000	6.544722E+0
13.901000	6.547234E+0
13.902000	6.534674E+0
13.903000	6.539698E+0
13.904000	6.534674E+0
13.905000	6.534674E+0
13.906000	6.529649E+0
13.907000	6.529649E+0
13.908000	6.524625E+0
13.909000	6.529649E+0
13.910000	6.534674E+0
13.911000	6.529649E+0
13.912000	6.549746E+0
13.913000	6.544722E+0
13.914000	6.542210E+0
13.915000	6.527137E+0
13.916000	6.519601E+0
13.917000	6.512065E+0
13.918000	6.502017E+0
13.919000	6.494480E+0
13.920000	6.494480E+0
13.921000	6.496993E+0
13.922000	6.484432E+0
13.923000	6.491968E+0
13.924000	6.489456E+0
13.925000	6.491968E+0
13.926000	6.502017E+0
13.927000	6.502017E+0
13.928000	6.512065E+0
13.929000	6.522113E+0
13.930000	6.542210E+0
13.931000	6.544722E+0
13.932000	6.572355E+0
13.933000	6.569843E+0
13.934000	6.582403E+0
13.935000	6.572355E+0
13.936000	6.569843E+0
13.937000	6.559794E+0
13.938000	6.562306E+0
13.939000	6.552258E+0
13.940000	6.542210E+0
13.941000	6.539698E+0
13.942000	6.514577E+0
13.943000	6.504529E+0
13.944000	6.486944E+0
13.945000	6.481920E+0
13.946000	6.484432E+0
13.947000	6.481920E+0
13.948000	6.489456E+0
13.949000	6.491968E+0
13.950000	6.491968E+0
13.951000	6.491968E+0
13.952000	6.512065E+0
13.953000	6.512065E+0
13.954000	6.529649E+0
13.955000	6.537186E+0
13.956000	6.537186E+0
13.957000	6.539698E+0
13.958000	6.534674E+0
13.959000	6.532162E+0
13.960000	6.529649E+0
13.961000	6.539698E+0
13.962000	6.527137E+0
13.963000	6.542210E+0
13.964000	6.527137E+0
13.965000	6.522113E+0
13.966000	6.529649E+0
13.967000	6.534674E+0
13.968000	6.539698E+0
13.969000	6.544722E+0
13.970000	6.539698E+0
13.971000	6.534674E+0
13.972000	6.542210E+0
13.973000	6.534674E+0
13.974000	6.542210E+0
13.975000	6.537186E+0
13.976000	6.524625E+0
13.977000	6.522113E+0
13.978000	6.504529E+0
13.979000	6.502017E+0
13.980000	6.496993E+0
13.981000	6.499505E+0
13.982000	6.479408E+0
13.983000	6.481920E+0
13.984000	6.474384E+0
13.985000	6.479408E+0
13.986000	6.489456E+0
13.987000	6.496993E+0
13.988000	6.514577E+0
13.989000	6.522113E+0
13.990000	6.529649E+0
13.991000	6.534674E+0
13.992000	6.554770E+0
13.993000	6.557282E+0
13.994000	6.572355E+0
13.995000	6.579891E+0
13.996000	6.582403E+0
13.997000	6.572355E+0
13.998000	6.564819E+0
13.999000	6.547234E+0
14.000000	6.544722E+0
14.001000	6.539698E+0
14.002000	6.519601E+0
14.003000	6.514577E+0
14.004000	6.494480E+0
14.005000	6.496993E+0
14.006000	6.481920E+0
14.007000	6.484432E+0
14.008000	6.486944E+0
14.009000	6.499505E+0
14.010000	6.499505E+0
14.011000	6.491968E+0
14.012000	6.509553E+0
14.013000	6.504529E+0
14.014000	6.522113E+0
14.015000	6.524625E+0
14.016000	6.529649E+0
14.017000	6.532162E+0
14.018000	6.522113E+0
14.019000	6.524625E+0
14.020000	6.522113E+0
14.021000	6.524625E+0
14.022000	6.517089E+0
14.023000	6.527137E+0
14.024000	6.527137E+0
14.025000	6.532162E+0
14.026000	6.532162E+0
14.027000	6.527137E+0
14.028000	6.532162E+0
14.029000	6.542210E+0
14.030000	6.552258E+0
14.031000	6.544722E+0
14.032000	6.554770E+0
14.033000	6.539698E+0
14.034000	6.539698E+0
14.035000	6.539698E+0
14.036000	6.532162E+0
14.037000	6.532162E+0
14.038000	6.522113E+0
14.039000	6.504529E+0
14.040000	6.491968E+0
14.041000	6.489456E+0
14.042000	6.474384E+0
14.043000	6.481920E+0
14.044000	6.471872E+0
14.045000	6.481920E+0
14.046000	6.479408E+0
14.047000	6.481920E+0
14.048000	6.491968E+0
14.049000	6.504529E+0
14.050000	6.522113E+0
14.051000	6.539698E+0
14.052000	6.554770E+0
14.053000	6.554770E+0
14.054000	6.562306E+0
14.055000	6.567331E+0
14.056000	6.569843E+0
14.057000	6.569843E+0
14.058000	6.567331E+0
14.059000	6.562306E+0
14.060000	6.547234E+0
14.061000	6.544722E+0
14.062000	6.514577E+0
14.063000	6.514577E+0
14.064000	6.504529E+0
14.065000	6.507041E+0
14.066000	6.502017E+0
14.067000	6.489456E+0
14.068000	6.491968E+0
14.069000	6.481920E+0
14.070000	6.481920E+0
14.071000	6.484432E+0
14.072000	6.504529E+0
14.073000	6.499505E+0
14.074000	6.512065E+0
14.075000	6.509553E+0
14.076000	6.512065E+0
14.077000	6.509553E+0
14.078000	6.509553E+0
14.079000	6.514577E+0
14.080000	6.519601E+0
14.081000	6.532162E+0
14.082000	6.514577E+0
14.083000	6.519601E+0
14.084000	6.512065E+0
14.085000	6.517089E+0
14.086000	6.527137E+0
14.087000	6.529649E+0
14.088000	6.544722E+0
14.089000	6.547234E+0
14.090000	6.544722E+0
14.091000	6.544722E+0
14.092000	6.554770E+0
14.093000	6.554770E+0
14.094000	6.559794E+0
14.095000	6.554770E+0
14.096000	6.542210E+0
14.097000	6.532162E+0
14.098000	6.514577E+0
14.099000	6.509553E+0
14.100000	6.499505E+0
14.101000	6.502017E+0
14.102000	6.469360E+0
14.103000	6.476896E+0
14.104000	6.456799E+0
14.105000	6.464336E+0
14.106000	6.471872E+0
14.107000	6.479408E+0
14.108000	6.499505E+0
14.109000	6.509553E+0
14.110000	6.514577E+0
14.111000	6.514577E+0
14.112000	6.544722E+0
14.113000	6.547234E+0
14.114000	6.564819E+0
14.115000	6.559794E+0
14.116000	6.562306E+0
14.117000	6.559794E+0
14.118000	6.559794E+0
14.119000	6.552258E+0
14.120000	6.554770E+0
14.121000	6.552258E+0
14.122000	6.524625E+0
14.123000	6.524625E+0
14.124000	6.504529E+0
14.125000	6.507041E+0
14.126000	6.512065E+0
14.127000	6.502017E+0
14.128000	6.499505E+0
14.129000	6.496993E+0
14.130000	6.499505E+0
14.131000	6.489456E+0
14.132000	6.512065E+0
14.133000	6.504529E+0
14.134000	6.522113E+0
14.135000	6.517089E+0
14.136000	6.514577E+0
14.137000	6.514577E+0
14.138000	6.504529E+0
14.139000	6.507041E+0
14.140000	6.509553E+0
14.141000	6.522113E+0
14.142000	6.504529E+0
