# sens: 25
# slope: 3
# t_int: 8
# ref_v: 0.1
# freqini: 50000freqfini: 50110n_med: 200Los datos estan ordenados de forma freqs, rs, ts.
5.005748743718593323e+04,3.036509999999999904e-02,-1.082159999999999940e+02
5.005804020100502385e+04,3.076179999999999887e-02,-1.082759999999999962e+02
5.005859296482412174e+04,3.112799999999999942e-02,-1.083359999999999985e+02
5.005914572864321963e+04,3.152490000000000153e-02,-1.083900000000000006e+02
5.005969849246231024e+04,3.195209999999999717e-02,-1.084560000000000031e+02
5.006025125628140813e+04,3.237940000000000262e-02,-1.085460000000000065e+02
5.006080402010050602e+04,3.280659999999999826e-02,-1.086299999999999955e+02
5.006135678391959664e+04,3.326439999999999952e-02,-1.086959999999999980e+02
5.006190954773869453e+04,3.372220000000000079e-02,-1.087680000000000007e+02
5.006246231155779242e+04,3.417989999999999917e-02,-1.088520000000000039e+02
5.006301507537688303e+04,3.469869999999999899e-02,-1.089120000000000061e+02
5.006356783919598092e+04,3.518700000000000300e-02,-1.090079999999999956e+02
5.006412060301507881e+04,3.570580000000000281e-02,-1.091099999999999994e+02
5.006467336683416943e+04,3.625509999999999844e-02,-1.092000000000000028e+02
5.006522613065326732e+04,3.683499999999999969e-02,-1.092780000000000058e+02
5.006577889447236521e+04,3.741479999999999806e-02,-1.093919999999999959e+02
5.006633165829145582e+04,3.805569999999999786e-02,-1.094879999999999995e+02
5.006688442211055371e+04,3.869650000000000173e-02,-1.096080000000000041e+02
5.006743718592965160e+04,3.933740000000000153e-02,-1.097039999999999935e+02
5.006798994974874222e+04,4.000879999999999714e-02,-1.098059999999999974e+02
5.006854271356784011e+04,4.074119999999999825e-02,-1.099500000000000028e+02
5.006909547738693800e+04,4.147359999999999935e-02,-1.100639999999999930e+02
5.006964824120602862e+04,4.223659999999999914e-02,-1.101839999999999975e+02
5.007020100502512651e+04,4.306050000000000155e-02,-1.103340000000000032e+02
5.007075376884422440e+04,4.391500000000000264e-02,-1.104779999999999944e+02
5.007130653266331501e+04,4.476949999999999680e-02,-1.106280000000000001e+02
5.007185929648241290e+04,4.571560000000000207e-02,-1.107960000000000065e+02
5.007241206030151079e+04,4.666159999999999752e-02,-1.109579999999999984e+02
5.007296482412060141e+04,4.766870000000000135e-02,-1.111140000000000043e+02
5.007351758793969930e+04,4.873679999999999679e-02,-1.113059999999999974e+02
5.007407035175879719e+04,4.986600000000000060e-02,-1.114980000000000047e+02
5.007462311557788780e+04,5.102559999999999735e-02,-1.117079999999999984e+02
5.007517587939698569e+04,5.227679999999999827e-02,-1.119120000000000061e+02
5.007572864321608358e+04,5.358910000000000062e-02,-1.121400000000000006e+02
5.007628140703517420e+04,5.496240000000000153e-02,-1.123799999999999955e+02
5.007683417085427209e+04,5.642719999999999680e-02,-1.126500000000000057e+02
5.007738693467336998e+04,5.795310000000000045e-02,-1.129080000000000013e+02
5.007793969849246059e+04,5.960109999999999714e-02,-1.132139999999999986e+02
5.007849246231155848e+04,6.134060000000000207e-02,-1.135139999999999958e+02
5.007904522613065637e+04,6.320240000000000580e-02,-1.138439999999999941e+02
5.007959798994974699e+04,6.515550000000000508e-02,-1.141800000000000068e+02
5.008015075376884488e+04,6.729169999999999596e-02,-1.145639999999999930e+02
5.008070351758794277e+04,6.955000000000000071e-02,-1.149659999999999940e+02
5.008125628140703338e+04,7.199139999999999706e-02,-1.154039999999999964e+02
5.008180904522613127e+04,7.458539999999999615e-02,-1.158599999999999994e+02
5.008236180904522917e+04,7.742359999999999520e-02,-1.163700000000000045e+02
5.008291457286431978e+04,8.047529999999999961e-02,-1.169279999999999973e+02
5.008346733668341767e+04,8.380170000000000674e-02,-1.175220000000000056e+02
5.008402010050251556e+04,8.740280000000000271e-02,-1.181880000000000024e+02
5.008457286432160618e+04,9.137009999999999577e-02,-1.189140000000000015e+02
5.008512562814070407e+04,9.567309999999999703e-02,-1.197000000000000028e+02
5.008567839195980196e+04,1.004339999999999955e-01,-1.205699999999999932e+02
5.008623115577889257e+04,1.057130000000000014e-01,-1.215540000000000020e+02
5.008678391959799046e+04,1.115420000000000023e-01,-1.226460000000000008e+02
5.008733668341708835e+04,1.177369999999999944e-01,-1.240139999999999958e+02
5.008788944723617897e+04,1.247869999999999951e-01,-1.253820000000000050e+02
5.008844221105527686e+04,1.328439999999999899e-01,-1.269479999999999933e+02
5.008899497487437475e+04,1.419690000000000119e-01,-1.287479999999999905e+02
5.008954773869346536e+04,1.522840000000000027e-01,-1.308120000000000118e+02
5.009010050251256325e+04,1.640330000000000121e-01,-1.332239999999999895e+02
5.009065326633166114e+04,1.774610000000000076e-01,-1.360440000000000111e+02
5.009120603015075176e+04,1.927500000000000047e-01,-1.393739999999999952e+02
5.009175879396984965e+04,2.101139999999999952e-01,-1.433520000000000039e+02
5.009231155778894754e+04,2.296150000000000135e-01,-1.481160000000000139e+02
5.009286432160803815e+04,2.508560000000000234e-01,-1.538460000000000036e+02
5.009341708542713604e+04,2.729820000000000024e-01,-1.607040000000000077e+02
5.009396984924623393e+04,2.939780000000000171e-01,-1.687800000000000011e+02
5.009452261306532455e+04,3.108540000000000192e-01,-1.780680000000000121e+02
5.009507537688442244e+04,3.199480000000000102e-01,1.717500000000000000e+02
5.009562814070352033e+04,3.187889999999999890e-01,1.612620000000000005e+02
5.009618090452261094e+04,3.075280000000000236e-01,1.511220000000000141e+02
5.009673366834170884e+04,2.888809999999999989e-01,1.418760000000000048e+02
5.009728643216080673e+04,2.664199999999999902e-01,1.338300000000000125e+02
5.009783919597989734e+04,2.433180000000000065e-01,1.270199999999999960e+02
5.009839195979899523e+04,2.213140000000000107e-01,1.213319999999999936e+02
5.009894472361809312e+04,2.014170000000000127e-01,1.166039999999999992e+02
5.009949748743718374e+04,1.837169999999999914e-01,1.126560000000000059e+02
5.010005025125628163e+04,1.681829999999999992e-01,1.093499999999999943e+02
5.010060301507537952e+04,1.546029999999999904e-01,1.065420000000000016e+02
5.010115577889447013e+04,1.427009999999999945e-01,1.041359999999999957e+02
5.010170854271356802e+04,1.322949999999999959e-01,1.020840000000000032e+02
5.010226130653266591e+04,1.231079999999999952e-01,1.002840000000000060e+02
5.010281407035175653e+04,1.149600000000000066e-01,9.872400000000000375e+01
5.010336683417085442e+04,1.077280000000000043e-01,9.733799999999999386e+01
5.010391959798995231e+04,1.012880000000000030e-01,9.612000000000000455e+01
5.010447236180904292e+04,9.545950000000000268e-02,9.502800000000000580e+01
5.010502512562814081e+04,9.024100000000000177e-02,9.404399999999999693e+01
5.010557788944723870e+04,8.551069999999999505e-02,9.315000000000000568e+01
5.010613065326632932e+04,8.120779999999999665e-02,9.235200000000000387e+01
5.010668341708542721e+04,7.730149999999999522e-02,9.160800000000000409e+01
5.010723618090452510e+04,7.363939999999999375e-02,9.088200000000000500e+01
5.010778894472361571e+04,7.037400000000000599e-02,9.026999999999999602e+01
5.010834170854271360e+04,6.735280000000000433e-02,8.970600000000000307e+01
5.010889447236181149e+04,6.454519999999999702e-02,8.918399999999999750e+01
5.010944723618090211e+04,6.195090000000000319e-02,8.870399999999999352e+01
5.011000000000000000e+04,5.957060000000000133e-02,8.825400000000000489e+01
